Issuer_Compass_Alias,Date,value
IGPA,2013-07-15 00:00:00,18874.7
IGPA,2013-07-12 00:00:00,18608.65
IGPA,2013-07-11 00:00:00,18576.96
IGPA,2013-07-10 00:00:00,18591.03
IGPA,2013-07-09 00:00:00,18777.43
IGPA,2013-07-08 00:00:00,18946.12
IGPA,2013-07-05 00:00:00,19019.5
IGPA,2013-07-04 00:00:00,19168.68
IGPA,2013-07-03 00:00:00,19097.24
IGPA,2013-07-02 00:00:00,19234.91
IGPA,2013-07-01 00:00:00,19547.82
IGPA,2013-06-28 00:00:00,19861.1
IGPA,2013-06-27 00:00:00,19624.28
IGPA,2013-06-26 00:00:00,19404.11
IGPA,2013-06-25 00:00:00,19098.75
IGPA,2013-06-24 00:00:00,19007.31
IGPA,2013-06-21 00:00:00,19162.59
IGPA,2013-06-20 00:00:00,19147.72
IGPA,2013-06-19 00:00:00,19628.64
IGPA,2013-06-18 00:00:00,19754.04
IGPA,2013-06-17 00:00:00,19733.76
IGPA,2013-06-14 00:00:00,19832.09
IGPA,2013-06-13 00:00:00,19790.53
IGPA,2013-06-12 00:00:00,19576.86
IGPA,2013-06-11 00:00:00,19741.03
IGPA,2013-06-10 00:00:00,20033.27
IGPA,2013-06-07 00:00:00,20388.5
IGPA,2013-06-06 00:00:00,20582.86
IGPA,2013-06-05 00:00:00,20667.35
IGPA,2013-06-04 00:00:00,20695.49
IGPA,2013-06-03 00:00:00,20571.51
IGPA,2013-05-31 00:00:00,20681.45
IGPA,2013-05-30 00:00:00,20456.69
IGPA,2013-05-29 00:00:00,20431.73
IGPA,2013-05-28 00:00:00,20448.66
IGPA,2013-05-27 00:00:00,20581.65
IGPA,2013-05-24 00:00:00,20674.67
IGPA,2013-05-23 00:00:00,20848.72
IGPA,2013-05-22 00:00:00,20978.53
IGPA,2013-05-20 00:00:00,20823.18
IGPA,2013-05-17 00:00:00,20915.81
IGPA,2013-05-16 00:00:00,20930.74
IGPA,2013-05-15 00:00:00,21017.51
IGPA,2013-05-14 00:00:00,21033.91
IGPA,2013-05-13 00:00:00,21034.99
IGPA,2013-05-10 00:00:00,21185.52
IGPA,2013-05-09 00:00:00,21286.42
IGPA,2013-05-08 00:00:00,21290.91
IGPA,2013-05-07 00:00:00,21223.8
IGPA,2013-05-06 00:00:00,21178.91
IGPA,2013-05-03 00:00:00,21293.3
IGPA,2013-05-02 00:00:00,21161.87
IGPA,2013-04-30 00:00:00,21084.6
IGPA,2013-04-29 00:00:00,20942.42
IGPA,2013-04-26 00:00:00,21042.43
IGPA,2013-04-25 00:00:00,21153.46
IGPA,2013-04-24 00:00:00,21156.86
IGPA,2013-04-23 00:00:00,21152.98
IGPA,2013-04-22 00:00:00,21065.6
IGPA,2013-04-19 00:00:00,21114.52
IGPA,2013-04-18 00:00:00,21009.65
IGPA,2013-04-17 00:00:00,20878.62
IGPA,2013-04-16 00:00:00,20970.05
IGPA,2013-04-15 00:00:00,20861.5
IGPA,2013-04-12 00:00:00,21271.46
IGPA,2013-04-11 00:00:00,21307.98
IGPA,2013-04-10 00:00:00,21354.78
IGPA,2013-04-09 00:00:00,21328.37
IGPA,2013-04-08 00:00:00,21142.7
IGPA,2013-04-05 00:00:00,21041.48
IGPA,2013-04-04 00:00:00,21266.45
IGPA,2013-04-03 00:00:00,21367.58
IGPA,2013-04-02 00:00:00,21544.27
IGPA,2013-04-01 00:00:00,21627.14
IGPA,2013-03-28 00:00:00,21698.32
IGPA,2013-03-27 00:00:00,21682.17
IGPA,2013-03-26 00:00:00,21718.0
IGPA,2013-03-25 00:00:00,21616.09
IGPA,2013-03-22 00:00:00,21777.07
IGPA,2013-03-21 00:00:00,21780.38
IGPA,2013-03-20 00:00:00,21814.45
IGPA,2013-03-19 00:00:00,21718.64
IGPA,2013-03-18 00:00:00,21607.69
IGPA,2013-03-15 00:00:00,21635.44
IGPA,2013-03-14 00:00:00,21807.82
IGPA,2013-03-13 00:00:00,21929.31
IGPA,2013-03-12 00:00:00,22038.51
IGPA,2013-03-11 00:00:00,22117.72
IGPA,2013-03-08 00:00:00,22122.69
IGPA,2013-03-07 00:00:00,21991.41
IGPA,2013-03-06 00:00:00,22099.14
IGPA,2013-03-05 00:00:00,22298.06
IGPA,2013-03-04 00:00:00,22334.0
IGPA,2013-03-01 00:00:00,22284.57
IGPA,2013-02-28 00:00:00,22219.95
IGPA,2013-02-27 00:00:00,22063.55
IGPA,2013-02-26 00:00:00,21979.15
IGPA,2013-02-25 00:00:00,22043.76
IGPA,2013-02-22 00:00:00,22150.75
IGPA,2013-02-21 00:00:00,22038.77
IGPA,2013-02-20 00:00:00,22140.41
IGPA,2013-02-19 00:00:00,22390.6
IGPA,2013-02-18 00:00:00,22348.52
IGPA,2013-02-15 00:00:00,22335.33
IGPA,2013-02-14 00:00:00,22403.23
IGPA,2013-02-13 00:00:00,22397.61
IGPA,2013-02-12 00:00:00,22307.83
IGPA,2013-02-11 00:00:00,22289.03
IGPA,2013-02-08 00:00:00,22280.73
IGPA,2013-02-07 00:00:00,22324.12
IGPA,2013-02-06 00:00:00,22350.22
IGPA,2013-02-05 00:00:00,22278.36
IGPA,2013-02-04 00:00:00,22191.87
IGPA,2013-02-01 00:00:00,22219.83
IGPA,2013-01-31 00:00:00,22167.63
IGPA,2013-01-30 00:00:00,22110.4
IGPA,2013-01-29 00:00:00,22015.47
IGPA,2013-01-28 00:00:00,22031.83
IGPA,2013-01-25 00:00:00,21966.79
IGPA,2013-01-24 00:00:00,21880.39
IGPA,2013-01-23 00:00:00,21992.2
IGPA,2013-01-22 00:00:00,22078.17
IGPA,2013-01-21 00:00:00,22032.97
IGPA,2013-01-18 00:00:00,22030.33
IGPA,2013-01-17 00:00:00,21889.38
IGPA,2013-01-16 00:00:00,21826.91
IGPA,2013-01-15 00:00:00,21719.73
IGPA,2013-01-14 00:00:00,21744.44
IGPA,2013-01-11 00:00:00,21676.41
IGPA,2013-01-10 00:00:00,21769.44
IGPA,2013-01-09 00:00:00,21620.07
IGPA,2013-01-08 00:00:00,21518.56
IGPA,2013-01-07 00:00:00,21471.76
IGPA,2013-01-04 00:00:00,21462.16
IGPA,2013-01-03 00:00:00,21287.3
IGPA,2013-01-02 00:00:00,21253.09
IGPA,2012-12-28 00:00:00,21070.28
IGPA,2012-12-27 00:00:00,21027.51
IGPA,2012-12-26 00:00:00,21040.16
IGPA,2012-12-24 00:00:00,21003.4
IGPA,2012-12-21 00:00:00,21002.39
IGPA,2012-12-20 00:00:00,20983.45
IGPA,2012-12-19 00:00:00,20979.44
IGPA,2012-12-18 00:00:00,20963.28
IGPA,2012-12-17 00:00:00,20927.1
IGPA,2012-12-14 00:00:00,20854.97
IGPA,2012-12-13 00:00:00,20717.17
IGPA,2012-12-12 00:00:00,20722.94
IGPA,2012-12-11 00:00:00,20576.19
IGPA,2012-12-10 00:00:00,20318.72
IGPA,2012-12-07 00:00:00,20322.68
IGPA,2012-12-06 00:00:00,20339.87
IGPA,2012-12-05 00:00:00,20366.31
IGPA,2012-12-04 00:00:00,20341.77
IGPA,2012-12-03 00:00:00,20385.21
IGPA,2012-11-30 00:00:00,20323.85
IGPA,2012-11-29 00:00:00,20325.45
IGPA,2012-11-28 00:00:00,20234.79
IGPA,2012-11-27 00:00:00,20252.85
IGPA,2012-11-26 00:00:00,20322.2
IGPA,2012-11-23 00:00:00,20365.27
IGPA,2012-11-22 00:00:00,20356.0
IGPA,2012-11-21 00:00:00,20408.94
IGPA,2012-11-20 00:00:00,20541.98
IGPA,2012-11-19 00:00:00,20588.58
IGPA,2012-11-16 00:00:00,20539.78
IGPA,2012-11-15 00:00:00,20538.85
IGPA,2012-11-14 00:00:00,20535.72
IGPA,2012-11-13 00:00:00,20630.12
IGPA,2012-11-12 00:00:00,20692.75
IGPA,2012-11-09 00:00:00,20736.35
IGPA,2012-11-08 00:00:00,20778.2
IGPA,2012-11-07 00:00:00,20875.46
IGPA,2012-11-06 00:00:00,20953.18
IGPA,2012-11-05 00:00:00,20904.36
IGPA,2012-10-31 00:00:00,20910.93
IGPA,2012-10-30 00:00:00,20884.54
IGPA,2012-10-29 00:00:00,20864.19
IGPA,2012-10-26 00:00:00,20835.73
IGPA,2012-10-25 00:00:00,20777.71
IGPA,2012-10-24 00:00:00,20807.24
IGPA,2012-10-23 00:00:00,20766.82
IGPA,2012-10-22 00:00:00,20794.9
IGPA,2012-10-19 00:00:00,20871.64
IGPA,2012-10-18 00:00:00,21088.62
IGPA,2012-10-17 00:00:00,21043.31
IGPA,2012-10-16 00:00:00,20951.04
IGPA,2012-10-12 00:00:00,20778.44
IGPA,2012-10-11 00:00:00,20781.31
IGPA,2012-10-10 00:00:00,20732.87
IGPA,2012-10-09 00:00:00,20812.16
IGPA,2012-10-08 00:00:00,20886.89
IGPA,2012-10-05 00:00:00,20885.45
IGPA,2012-10-04 00:00:00,20762.31
IGPA,2012-10-03 00:00:00,20633.19
IGPA,2012-10-02 00:00:00,20626.17
IGPA,2012-10-01 00:00:00,20564.54
IGPA,2012-09-28 00:00:00,20551.46
IGPA,2012-09-27 00:00:00,20473.93
IGPA,2012-09-26 00:00:00,20431.22
IGPA,2012-09-25 00:00:00,20436.28
IGPA,2012-09-24 00:00:00,20480.46
IGPA,2012-09-21 00:00:00,20557.48
IGPA,2012-09-20 00:00:00,20463.66
IGPA,2012-09-14 00:00:00,20486.1
IGPA,2012-09-13 00:00:00,20341.99
IGPA,2012-09-12 00:00:00,20295.78
IGPA,2012-09-11 00:00:00,20356.91
IGPA,2012-09-10 00:00:00,20293.87
IGPA,2012-09-07 00:00:00,20249.82
IGPA,2012-09-06 00:00:00,20096.18
IGPA,2012-09-05 00:00:00,19997.81
IGPA,2012-09-04 00:00:00,20026.1
IGPA,2012-09-03 00:00:00,20099.07
IGPA,2012-08-31 00:00:00,20176.31
IGPA,2012-08-30 00:00:00,20045.39
IGPA,2012-08-29 00:00:00,20166.79
IGPA,2012-08-28 00:00:00,20177.31
IGPA,2012-08-27 00:00:00,20177.56
IGPA,2012-08-24 00:00:00,20301.26
IGPA,2012-08-23 00:00:00,20371.79
IGPA,2012-08-22 00:00:00,20414.47
IGPA,2012-08-21 00:00:00,20578.35
IGPA,2012-08-20 00:00:00,20628.32
IGPA,2012-08-17 00:00:00,20578.78
IGPA,2012-08-16 00:00:00,20377.94
IGPA,2012-08-14 00:00:00,20259.8
IGPA,2012-08-13 00:00:00,20223.4
IGPA,2012-08-10 00:00:00,20249.42
IGPA,2012-08-09 00:00:00,20157.65
IGPA,2012-08-08 00:00:00,20200.61
IGPA,2012-08-07 00:00:00,20128.29
IGPA,2012-08-06 00:00:00,20269.93
IGPA,2012-08-03 00:00:00,20295.59
IGPA,2012-08-02 00:00:00,19990.1
IGPA,2012-08-01 00:00:00,20235.37
IGPA,2012-07-31 00:00:00,20447.87
IGPA,2012-07-30 00:00:00,20501.49
IGPA,2012-07-27 00:00:00,20560.61
IGPA,2012-07-26 00:00:00,20498.79
IGPA,2012-07-25 00:00:00,20694.93
IGPA,2012-07-24 00:00:00,20788.5
IGPA,2012-07-23 00:00:00,20855.88
IGPA,2012-07-20 00:00:00,21034.89
IGPA,2012-07-19 00:00:00,21066.38
IGPA,2012-07-18 00:00:00,21121.08
IGPA,2012-07-17 00:00:00,21043.67
IGPA,2012-07-13 00:00:00,20984.85
IGPA,2012-07-12 00:00:00,20908.24
IGPA,2012-07-11 00:00:00,20951.14
IGPA,2012-07-10 00:00:00,20898.5
IGPA,2012-07-09 00:00:00,20993.27
IGPA,2012-07-06 00:00:00,21127.37
IGPA,2012-07-05 00:00:00,21181.18
IGPA,2012-07-04 00:00:00,21154.27
IGPA,2012-07-03 00:00:00,21161.29
IGPA,2012-06-29 00:00:00,21079.74
IGPA,2012-06-28 00:00:00,20820.83
IGPA,2012-06-27 00:00:00,20830.12
IGPA,2012-06-26 00:00:00,20778.8
IGPA,2012-06-25 00:00:00,20782.82
IGPA,2012-06-22 00:00:00,20914.4
IGPA,2012-06-21 00:00:00,20922.65
IGPA,2012-06-20 00:00:00,21054.71
IGPA,2012-06-19 00:00:00,20918.93
IGPA,2012-06-18 00:00:00,20850.0
IGPA,2012-06-15 00:00:00,20783.83
IGPA,2012-06-14 00:00:00,20625.37
IGPA,2012-06-13 00:00:00,20564.19
IGPA,2012-06-12 00:00:00,20656.49
IGPA,2012-06-11 00:00:00,20739.12
IGPA,2012-06-08 00:00:00,20898.6
IGPA,2012-06-07 00:00:00,20641.03
IGPA,2012-06-06 00:00:00,20579.62
IGPA,2012-06-05 00:00:00,20319.6
IGPA,2012-06-04 00:00:00,20313.98
IGPA,2012-06-01 00:00:00,20646.86
IGPA,2012-05-31 00:00:00,20802.59
IGPA,2012-05-30 00:00:00,20620.58
IGPA,2012-05-29 00:00:00,20614.93
IGPA,2012-05-28 00:00:00,20575.35
IGPA,2012-05-25 00:00:00,20585.27
IGPA,2012-05-24 00:00:00,20475.49
IGPA,2012-05-23 00:00:00,20396.19
IGPA,2012-05-22 00:00:00,20549.07
IGPA,2012-05-18 00:00:00,20563.78
IGPA,2012-05-17 00:00:00,20705.97
IGPA,2012-05-16 00:00:00,20865.8
IGPA,2012-05-15 00:00:00,21049.76
IGPA,2012-05-14 00:00:00,21283.32
IGPA,2012-05-11 00:00:00,21522.76
IGPA,2012-05-10 00:00:00,21551.1
IGPA,2012-05-09 00:00:00,21580.82
IGPA,2012-05-08 00:00:00,21672.63
IGPA,2012-05-07 00:00:00,21779.24
IGPA,2012-05-04 00:00:00,21706.6
IGPA,2012-05-03 00:00:00,21690.68
IGPA,2012-05-02 00:00:00,21820.5
IGPA,2012-04-30 00:00:00,21925.87
IGPA,2012-04-27 00:00:00,21878.66
IGPA,2012-04-26 00:00:00,21797.65
IGPA,2012-04-25 00:00:00,21819.6
IGPA,2012-04-24 00:00:00,21808.07
IGPA,2012-04-23 00:00:00,21776.12
IGPA,2012-04-20 00:00:00,21945.07
IGPA,2012-04-19 00:00:00,21736.79
IGPA,2012-04-18 00:00:00,21646.07
IGPA,2012-04-17 00:00:00,21625.22
IGPA,2012-04-16 00:00:00,21613.26
IGPA,2012-04-13 00:00:00,21648.33
IGPA,2012-04-12 00:00:00,21734.24
IGPA,2012-04-11 00:00:00,21711.48
IGPA,2012-04-10 00:00:00,21792.16
IGPA,2012-04-09 00:00:00,21940.12
IGPA,2012-04-05 00:00:00,22111.52
IGPA,2012-04-04 00:00:00,22068.03
IGPA,2012-04-03 00:00:00,22155.61
IGPA,2012-04-02 00:00:00,22297.06
IGPA,2012-03-30 00:00:00,22206.86
IGPA,2012-03-29 00:00:00,22123.33
IGPA,2012-03-28 00:00:00,22185.82
IGPA,2012-03-27 00:00:00,22264.64
IGPA,2012-03-26 00:00:00,22132.46
IGPA,2012-03-23 00:00:00,21945.49
IGPA,2012-03-22 00:00:00,21815.82
IGPA,2012-03-21 00:00:00,21926.24
IGPA,2012-03-20 00:00:00,21897.18
IGPA,2012-03-19 00:00:00,22006.21
IGPA,2012-03-16 00:00:00,21782.04
IGPA,2012-03-15 00:00:00,21763.87
IGPA,2012-03-14 00:00:00,21635.72
IGPA,2012-03-13 00:00:00,21536.44
IGPA,2012-03-12 00:00:00,21518.5
IGPA,2012-03-09 00:00:00,21503.83
IGPA,2012-03-08 00:00:00,21484.16
IGPA,2012-03-07 00:00:00,21345.49
IGPA,2012-03-06 00:00:00,21365.37
IGPA,2012-03-05 00:00:00,21454.94
IGPA,2012-03-02 00:00:00,21631.04
IGPA,2012-03-01 00:00:00,21655.49
IGPA,2012-02-29 00:00:00,21546.22
IGPA,2012-02-28 00:00:00,21491.11
IGPA,2012-02-27 00:00:00,21383.24
IGPA,2012-02-24 00:00:00,21404.61
IGPA,2012-02-23 00:00:00,21330.31
IGPA,2012-02-22 00:00:00,21422.96
IGPA,2012-02-21 00:00:00,21433.07
IGPA,2012-02-20 00:00:00,21529.81
IGPA,2012-02-17 00:00:00,21553.14
IGPA,2012-02-16 00:00:00,21336.13
IGPA,2012-02-15 00:00:00,21299.32
IGPA,2012-02-14 00:00:00,21128.59
IGPA,2012-02-13 00:00:00,21108.21
IGPA,2012-02-10 00:00:00,21020.03
IGPA,2012-02-09 00:00:00,20992.73
IGPA,2012-02-08 00:00:00,20836.88
IGPA,2012-02-07 00:00:00,20831.99
IGPA,2012-02-06 00:00:00,20892.29
IGPA,2012-02-03 00:00:00,20908.82
IGPA,2012-02-02 00:00:00,20721.23
IGPA,2012-02-01 00:00:00,20621.1
IGPA,2012-01-31 00:00:00,20454.09
IGPA,2012-01-30 00:00:00,20315.87
IGPA,2012-01-27 00:00:00,20333.44
IGPA,2012-01-26 00:00:00,20303.8
IGPA,2012-01-25 00:00:00,20308.0
IGPA,2012-01-24 00:00:00,20409.02
IGPA,2012-01-23 00:00:00,20438.46
IGPA,2012-01-20 00:00:00,20549.56
IGPA,2012-01-19 00:00:00,20515.38
IGPA,2012-01-18 00:00:00,20433.63
IGPA,2012-01-17 00:00:00,20355.09
IGPA,2012-01-16 00:00:00,20332.91
IGPA,2012-01-13 00:00:00,20281.39
IGPA,2012-01-12 00:00:00,20318.1
IGPA,2012-01-11 00:00:00,20258.1
IGPA,2012-01-10 00:00:00,20289.86
IGPA,2012-01-09 00:00:00,20275.49
IGPA,2012-01-06 00:00:00,20245.87
IGPA,2012-01-05 00:00:00,20197.41
IGPA,2012-01-04 00:00:00,20234.39
IGPA,2012-01-03 00:00:00,20096.13
IGPA,2012-01-02 00:00:00,20049.8
IGPA,2011-12-30 00:00:00,20129.8
IGPA,2011-12-29 00:00:00,20107.09
IGPA,2011-12-28 00:00:00,20016.06
IGPA,2011-12-27 00:00:00,20142.03
IGPA,2011-12-26 00:00:00,20078.76
IGPA,2011-12-23 00:00:00,20156.87
IGPA,2011-12-22 00:00:00,20163.03
IGPA,2011-12-21 00:00:00,20146.59
IGPA,2011-12-20 00:00:00,20074.09
IGPA,2011-12-19 00:00:00,19959.47
IGPA,2011-12-16 00:00:00,19955.93
IGPA,2011-12-15 00:00:00,19942.25
IGPA,2011-12-14 00:00:00,19879.79
IGPA,2011-12-13 00:00:00,20097.0
IGPA,2011-12-12 00:00:00,20062.35
IGPA,2011-12-09 00:00:00,20157.0
IGPA,2011-12-07 00:00:00,20048.98
IGPA,2011-12-06 00:00:00,19817.81
IGPA,2011-12-05 00:00:00,19862.45
IGPA,2011-12-02 00:00:00,20003.42
IGPA,2011-12-01 00:00:00,20002.57
IGPA,2011-11-30 00:00:00,20074.19
IGPA,2011-11-29 00:00:00,19660.89
IGPA,2011-11-28 00:00:00,19646.79
IGPA,2011-11-25 00:00:00,19256.37
IGPA,2011-11-24 00:00:00,19492.36
IGPA,2011-11-23 00:00:00,19506.25
IGPA,2011-11-22 00:00:00,19939.23
IGPA,2011-11-21 00:00:00,20165.47
IGPA,2011-11-18 00:00:00,20480.9
IGPA,2011-11-17 00:00:00,20577.83
IGPA,2011-11-16 00:00:00,20875.62
IGPA,2011-11-15 00:00:00,20802.3
IGPA,2011-11-14 00:00:00,20720.66
IGPA,2011-11-11 00:00:00,20759.75
IGPA,2011-11-10 00:00:00,20562.28
IGPA,2011-11-09 00:00:00,20574.68
IGPA,2011-11-08 00:00:00,20886.02
IGPA,2011-11-07 00:00:00,20781.74
IGPA,2011-11-04 00:00:00,20506.69
IGPA,2011-11-03 00:00:00,20536.53
IGPA,2011-11-02 00:00:00,20508.23
IGPA,2011-10-28 00:00:00,20711.29
IGPA,2011-10-27 00:00:00,20663.03
IGPA,2011-10-26 00:00:00,20020.33
IGPA,2011-10-25 00:00:00,19908.64
IGPA,2011-10-24 00:00:00,20127.89
IGPA,2011-10-21 00:00:00,19830.74
IGPA,2011-10-20 00:00:00,19617.74
IGPA,2011-10-19 00:00:00,19643.85
IGPA,2011-10-18 00:00:00,19502.56
IGPA,2011-10-17 00:00:00,19248.24
IGPA,2011-10-14 00:00:00,19233.73
IGPA,2011-10-13 00:00:00,19262.22
IGPA,2011-10-12 00:00:00,19192.48
IGPA,2011-10-11 00:00:00,18949.27
IGPA,2011-10-07 00:00:00,18660.68
IGPA,2011-10-06 00:00:00,18746.85
IGPA,2011-10-05 00:00:00,18025.93
IGPA,2011-10-04 00:00:00,17707.45
IGPA,2011-10-03 00:00:00,18316.75
IGPA,2011-09-30 00:00:00,18796.89
IGPA,2011-09-29 00:00:00,18847.1
IGPA,2011-09-28 00:00:00,18848.63
IGPA,2011-09-27 00:00:00,18939.51
IGPA,2011-09-26 00:00:00,18520.91
IGPA,2011-09-23 00:00:00,18385.36
IGPA,2011-09-22 00:00:00,18587.52
IGPA,2011-09-21 00:00:00,19468.07
IGPA,2011-09-20 00:00:00,19688.64
IGPA,2011-09-16 00:00:00,19504.91
IGPA,2011-09-15 00:00:00,19578.13
IGPA,2011-09-14 00:00:00,19505.54
IGPA,2011-09-13 00:00:00,19426.26
IGPA,2011-09-12 00:00:00,19325.81
IGPA,2011-09-09 00:00:00,19721.77
IGPA,2011-09-08 00:00:00,20113.6
IGPA,2011-09-07 00:00:00,20165.82
IGPA,2011-09-06 00:00:00,19763.55
IGPA,2011-09-05 00:00:00,19778.88
IGPA,2011-09-02 00:00:00,20333.22
IGPA,2011-09-01 00:00:00,20534.08
IGPA,2011-08-31 00:00:00,20463.36
IGPA,2011-08-30 00:00:00,20366.4
IGPA,2011-08-29 00:00:00,20116.4
IGPA,2011-08-26 00:00:00,19778.32
IGPA,2011-08-25 00:00:00,19776.13
IGPA,2011-08-24 00:00:00,19964.74
IGPA,2011-08-23 00:00:00,19953.93
IGPA,2011-08-22 00:00:00,19775.02
IGPA,2011-08-19 00:00:00,19822.53
IGPA,2011-08-18 00:00:00,19927.06
IGPA,2011-08-17 00:00:00,20242.07
IGPA,2011-08-16 00:00:00,20186.37
IGPA,2011-08-12 00:00:00,20289.66
IGPA,2011-08-11 00:00:00,20142.43
IGPA,2011-08-10 00:00:00,19666.63
IGPA,2011-08-09 00:00:00,19249.64
IGPA,2011-08-08 00:00:00,18360.25
IGPA,2011-08-05 00:00:00,19541.93
IGPA,2011-08-04 00:00:00,19882.14
IGPA,2011-08-03 00:00:00,20659.03
IGPA,2011-08-02 00:00:00,21008.43
IGPA,2011-08-01 00:00:00,21366.76
IGPA,2011-07-29 00:00:00,21166.36
IGPA,2011-07-28 00:00:00,21206.89
IGPA,2011-07-27 00:00:00,21138.75
IGPA,2011-07-26 00:00:00,21607.94
IGPA,2011-07-25 00:00:00,21985.22
IGPA,2011-07-22 00:00:00,22020.36
IGPA,2011-07-21 00:00:00,21979.44
IGPA,2011-07-20 00:00:00,21931.83
IGPA,2011-07-19 00:00:00,22156.66
IGPA,2011-07-18 00:00:00,22196.44
IGPA,2011-07-15 00:00:00,22414.35
IGPA,2011-07-14 00:00:00,22312.41
IGPA,2011-07-13 00:00:00,22406.13
IGPA,2011-07-12 00:00:00,22433.42
IGPA,2011-07-11 00:00:00,22551.3
IGPA,2011-07-08 00:00:00,22612.33
IGPA,2011-07-07 00:00:00,22645.2
IGPA,2011-07-06 00:00:00,22643.87
IGPA,2011-07-05 00:00:00,22750.08
IGPA,2011-07-04 00:00:00,22613.44
IGPA,2011-07-01 00:00:00,22695.5
IGPA,2011-06-30 00:00:00,22642.4
IGPA,2011-06-29 00:00:00,22535.71
IGPA,2011-06-28 00:00:00,22456.58
IGPA,2011-06-24 00:00:00,22191.0
IGPA,2011-06-23 00:00:00,22201.68
IGPA,2011-06-22 00:00:00,22286.38
IGPA,2011-06-21 00:00:00,22232.31
IGPA,2011-06-20 00:00:00,21980.9
IGPA,2011-06-17 00:00:00,21965.22
IGPA,2011-06-16 00:00:00,21604.11
IGPA,2011-06-15 00:00:00,21789.56
IGPA,2011-06-14 00:00:00,22105.89
IGPA,2011-06-13 00:00:00,22170.41
IGPA,2011-06-10 00:00:00,22466.37
IGPA,2011-06-09 00:00:00,22559.16
IGPA,2011-06-08 00:00:00,22764.04
IGPA,2011-06-07 00:00:00,22748.48
IGPA,2011-06-06 00:00:00,22743.72
IGPA,2011-06-03 00:00:00,23007.22
IGPA,2011-06-02 00:00:00,22980.84
IGPA,2011-06-01 00:00:00,22908.78
IGPA,2011-05-31 00:00:00,22929.02
IGPA,2011-05-30 00:00:00,22914.63
IGPA,2011-05-27 00:00:00,22907.23
IGPA,2011-05-26 00:00:00,22896.76
IGPA,2011-05-25 00:00:00,22752.65
IGPA,2011-05-24 00:00:00,22709.45
IGPA,2011-05-23 00:00:00,22743.12
IGPA,2011-05-20 00:00:00,22820.17
IGPA,2011-05-19 00:00:00,22804.22
IGPA,2011-05-18 00:00:00,22986.36
IGPA,2011-05-17 00:00:00,22951.73
IGPA,2011-05-16 00:00:00,22973.61
IGPA,2011-05-13 00:00:00,22966.67
IGPA,2011-05-12 00:00:00,23013.29
IGPA,2011-05-11 00:00:00,22945.73
IGPA,2011-05-10 00:00:00,22983.36
IGPA,2011-05-09 00:00:00,22855.15
IGPA,2011-05-06 00:00:00,22794.19
IGPA,2011-05-05 00:00:00,22686.13
IGPA,2011-05-04 00:00:00,22565.14
IGPA,2011-05-03 00:00:00,22754.8
IGPA,2011-05-02 00:00:00,22811.86
IGPA,2011-04-29 00:00:00,22784.53
IGPA,2011-04-28 00:00:00,22530.36
IGPA,2011-04-27 00:00:00,22514.47
IGPA,2011-04-26 00:00:00,22556.57
IGPA,2011-04-25 00:00:00,22500.31
IGPA,2011-04-21 00:00:00,22457.92
IGPA,2011-04-20 00:00:00,22371.99
IGPA,2011-04-19 00:00:00,22194.21
IGPA,2011-04-18 00:00:00,22067.54
IGPA,2011-04-15 00:00:00,22176.38
IGPA,2011-04-14 00:00:00,22133.09
IGPA,2011-04-13 00:00:00,22093.17
IGPA,2011-04-12 00:00:00,21994.89
IGPA,2011-04-11 00:00:00,22280.09
IGPA,2011-04-08 00:00:00,22356.26
IGPA,2011-04-07 00:00:00,22370.93
IGPA,2011-04-06 00:00:00,22519.16
IGPA,2011-04-05 00:00:00,22446.22
IGPA,2011-04-04 00:00:00,22335.59
IGPA,2011-04-01 00:00:00,22235.76
IGPA,2011-03-31 00:00:00,21871.92
IGPA,2011-03-30 00:00:00,21747.13
IGPA,2011-03-29 00:00:00,21602.97
IGPA,2011-03-28 00:00:00,21744.57
IGPA,2011-03-25 00:00:00,21722.1
IGPA,2011-03-24 00:00:00,21748.88
IGPA,2011-03-23 00:00:00,21580.3
IGPA,2011-03-22 00:00:00,21412.0
IGPA,2011-03-21 00:00:00,21110.94
IGPA,2011-03-18 00:00:00,20653.89
IGPA,2011-03-17 00:00:00,20706.7
IGPA,2011-03-16 00:00:00,20726.46
IGPA,2011-03-15 00:00:00,20842.99
IGPA,2011-03-14 00:00:00,20723.44
IGPA,2011-03-11 00:00:00,20725.3
IGPA,2011-03-10 00:00:00,20924.79
IGPA,2011-03-09 00:00:00,21233.71
IGPA,2011-03-08 00:00:00,21365.44
IGPA,2011-03-07 00:00:00,21406.36
IGPA,2011-03-04 00:00:00,21562.01
IGPA,2011-03-03 00:00:00,21492.19
IGPA,2011-03-02 00:00:00,21122.01
IGPA,2011-03-01 00:00:00,21065.63
IGPA,2011-02-28 00:00:00,21229.26
IGPA,2011-02-25 00:00:00,20959.42
IGPA,2011-02-24 00:00:00,20679.86
IGPA,2011-02-23 00:00:00,20628.29
IGPA,2011-02-22 00:00:00,20943.02
IGPA,2011-02-21 00:00:00,21197.0
IGPA,2011-02-18 00:00:00,21310.33
IGPA,2011-02-17 00:00:00,21434.51
IGPA,2011-02-16 00:00:00,21659.79
IGPA,2011-02-15 00:00:00,21788.92
IGPA,2011-02-14 00:00:00,21911.42
IGPA,2011-02-11 00:00:00,21797.99
IGPA,2011-02-10 00:00:00,21388.39
